lang_a,lang_b,clcs
nl,sl,0.6833667334669339
nl,sr,0.6793587174348698
nl,sv,0.7234468937875751
nl,uk,0.6653306613226453
nl,zh,0.6753507014028056
pl,pt,0.6653306613226453
pl,ro,0.6833667334669339
pl,ru,0.7114228456913828
pl,sl,0.6993987975951904
pl,sr,0.6933867735470942
pl,sv,0.6773547094188377
pl,uk,0.6993987975951904
pl,zh,0.5971943887775552
pt,ro,0.6973947895791583
pt,ru,0.6713426853707415
pt,sl,0.6653306613226453
pt,sr,0.6633266533066132
pt,sv,0.6953907815631263
pt,uk,0.6472945891783567
pt,zh,0.6753507014028056
ro,ru,0.6933867735470942
ro,sl,0.7034068136272545
ro,sr,0.6773547094188377
ro,sv,0.6993987975951904
ro,uk,0.6613226452905812
ro,zh,0.6372745490981964
ru,sl,0.6753507014028056
ru,sr,0.685370741482966
ru,sv,0.7274549098196392
ru,uk,0.7234468937875751
ru,zh,0.6392785571142284
sl,sr,0.6733466933867736
sl,sv,0.7034068136272545
sl,uk,0.6713426853707415
sl,zh,0.6072144288577155
sr,sv,0.6733466933867736
sr,uk,0.6893787575150301
sr,zh,0.6192384769539078
sv,uk,0.6953907815631263
sv,zh,0.6513026052104208
uk,zh,0.6052104208416834
