lang_a,lang_b,clcs
el,sv,0.749498997995992
el,uk,0.751503006012024
el,zh,0.7054108216432866
en,es,0.8777555110220441
en,fi,0.7715430861723447
en,fr,0.8637274549098196
en,he,0.7054108216432866
en,hi,0.7034068136272545
en,hr,0.7975951903807615
en,hu,0.7975951903807615
en,id,0.7895791583166333
en,it,0.8777555110220441
en,lv,0.7074148296593187
en,nl,0.8577154308617234
en,pl,0.845691382765531
en,pt,0.8637274549098196
en,ro,0.8096192384769539
en,ru,0.8416833667334669
en,sl,0.8016032064128257
en,sr,0.7855711422845691
en,sv,0.8196392785571143
en,uk,0.7895791583166333
en,zh,0.7595190380761523
es,fi,0.7715430861723447
es,fr,0.8617234468937875
es,he,0.7314629258517034
es,hi,0.6973947895791583
es,hr,0.7955911823647295
es,hu,0.7735470941883767
es,id,0.781563126252505
es,it,0.8777555110220441
es,lv,0.7234468937875751
es,nl,0.811623246492986
es,pl,0.8096192384769539
es,pt,0.8577154308617234
es,ro,0.7895791583166333
es,ru,0.843687374749499
es,sl,0.7895791583166333
es,sr,0.7695390781563126
es,sv,0.8196392785571143
es,uk,0.7875751503006012
es,zh,0.7394789579158316
fi,fr,0.7615230460921844
fi,he,0.687374749498998
fi,hi,0.6993987975951904
fi,hr,0.7755511022044088
fi,hu,0.7374749498997996
fi,id,0.7655310621242485
fi,it,0.7615230460921844
fi,lv,0.7074148296593187
fi,nl,0.751503006012024
fi,pl,0.7474949899799599
fi,pt,0.7755511022044088
fi,ro,0.7735470941883767
fi,ru,0.7735470941883767
fi,sl,0.7454909819639278
fi,sr,0.7434869739478958
fi,sv,0.7394789579158316
fi,uk,0.751503006012024
fi,zh,0.7274549098196392
fr,he,0.7094188376753507
fr,hi,0.7034068136272545
fr,hr,0.7915831663326653
fr,hu,0.7875751503006012
fr,id,0.7995991983967936
fr,it,0.8597194388777555
fr,lv,0.6973947895791583
fr,nl,0.8196392785571143
fr,pl,0.7875751503006012
fr,pt,0.8476953907815631
fr,ro,0.7915831663326653
fr,ru,0.8196392785571143
fr,sl,0.7875751503006012
fr,sr,0.7695390781563126
fr,sv,0.811623246492986
fr,uk,0.7895791583166333
fr,zh,0.7254509018036072
he,hi,0.685370741482966
he,hr,0.717434869739479
he,hu,0.7294589178356713
he,id,0.7294589178356713
he,it,0.7454909819639278
he,lv,0.6933867735470942
he,nl,0.7114228456913828
he,pl,0.7094188376753507
he,pt,0.7635270541082164
he,ro,0.7314629258517034
he,ru,0.7254509018036072
he,sl,0.6833667334669339
he,sr,0.7034068136272545
he,sv,0.7254509018036072
he,uk,0.6933867735470942
he,zh,0.7054108216432866
hi,hr,0.7054108216432866
hi,hu,0.6993987975951904
hi,id,0.7054108216432866
hi,it,0.7014028056112225
hi,lv,0.6773547094188377
hi,nl,0.717434869739479
hi,pl,0.6773547094188377
hi,pt,0.7294589178356713
hi,ro,0.6913827655310621
hi,ru,0.6833667334669339
hi,sl,0.6773547094188377
hi,sr,0.6773547094188377
hi,sv,0.7214428857715431
hi,uk,0.6933867735470942
hi,zh,0.6913827655310621
hr,hu,0.781563126252505
hr,id,0.7615230460921844
hr,it,0.7955911823647295
hr,lv,0.7234468937875751
hr,nl,0.7895791583166333
hr,pl,0.7915831663326653
hr,pt,0.8196392785571143
hr,ro,0.7975951903807615
hr,ru,0.8076152304609219
hr,sl,0.811623246492986
hr,sr,0.8196392785571143
hr,sv,0.7955911823647295
hr,uk,0.779559118236473
hr,zh,0.7254509018036072
hu,id,0.7575150300601202
hu,it,0.781563126252505
hu,lv,0.717434869739479
hu,nl,0.7875751503006012
hu,pl,0.7835671342685371
hu,pt,0.7975951903807615
hu,ro,0.7615230460921844
hu,ru,0.779559118236473
hu,sl,0.781563126252505
hu,sr,0.7474949899799599
hu,sv,0.7675350701402806
hu,uk,0.779559118236473
hu,zh,0.7414829659318637
id,it,0.7975951903807615
id,lv,0.6913827655310621
id,nl,0.779559118236473
id,pl,0.779559118236473
id,pt,0.8016032064128257
id,ro,0.7895791583166333
id,ru,0.7715430861723447
id,sl,0.751503006012024
id,sr,0.7615230460921844
id,sv,0.7615230460921844
id,uk,0.7695390781563126
id,zh,0.7454909819639278
it,lv,0.7194388777555111
it,nl,0.8236472945891784
it,pl,0.8056112224448898
it,pt,0.8577154308617234
it,ro,0.8136272545090181
it,ru,0.8296593186372746
it,sl,0.7895791583166333
it,sr,0.7595190380761523
it,sv,0.8076152304609219
it,uk,0.7935871743486974
it,zh,0.7474949899799599
