lang_a,lang_b,clcs
sl,sr,0.7275641025641025
sl,sv,0.7275641025641025
sl,uk,0.7435897435897436
sl,zh,0.717948717948718
sr,sv,0.7243589743589743
sr,uk,0.75
sr,zh,0.7051282051282052
sv,uk,0.7467948717948718
sv,zh,0.6923076923076923
uk,zh,0.6762820512820513
