lang_a,lang_b,clcs
fr,lv,0.7051282051282052
fr,nl,0.7211538461538461
fr,pl,0.6826923076923077
fr,pt,0.7403846153846154
fr,ro,0.7275641025641025
fr,ru,0.6634615384615384
fr,sl,0.6794871794871795
fr,sr,0.6923076923076923
fr,sv,0.7051282051282052
fr,uk,0.6794871794871795
fr,zh,0.7019230769230769
he,hi,0.6217948717948718
he,hr,0.6923076923076923
he,hu,0.5
he,id,0.6858974358974359
he,it,0.7147435897435898
he,lv,0.6698717948717948
he,nl,0.6923076923076923
he,pl,0.5993589743589743
he,pt,0.6217948717948718
he,ro,0.6282051282051282
he,ru,0.6217948717948718
he,sl,0.6217948717948718
he,sr,0.6378205128205128
he,sv,0.6314102564102564
he,uk,0.6057692307692307
he,zh,0.6378205128205128
hi,hr,0.5833333333333334
hi,hu,0.5288461538461539
hi,id,0.6410256410256411
hi,it,0.6346153846153846
hi,lv,0.6602564102564102
hi,nl,0.6282051282051282
hi,pl,0.5673076923076923
hi,pt,0.6217948717948718
hi,ro,0.5833333333333334
hi,ru,0.657051282051282
hi,sl,0.5961538461538461
hi,sr,0.6089743589743589
hi,sv,0.6506410256410257
hi,uk,0.5673076923076923
hi,zh,0.6121794871794872
hr,hu,0.6153846153846154
hr,id,0.6410256410256411
hr,it,0.6987179487179487
hr,lv,0.6506410256410257
hr,nl,0.6666666666666666
hr,pl,0.7019230769230769
hr,pt,0.6410256410256411
hr,ro,0.6538461538461539
hr,ru,0.6698717948717948
hr,sl,0.6794871794871795
hr,sr,0.7147435897435898
hr,sv,0.6955128205128205
hr,uk,0.6314102564102564
hr,zh,0.6089743589743589
hu,id,0.5544871794871795
hu,it,0.5897435897435898
hu,lv,0.6089743589743589
hu,nl,0.625
hu,pl,0.6346153846153846
hu,pt,0.6217948717948718
hu,ro,0.625
hu,ru,0.625
hu,sl,0.6474358974358975
hu,sr,0.6474358974358975
hu,sv,0.6602564102564102
hu,uk,0.6858974358974359
hu,zh,0.4807692307692308
id,it,0.75
id,lv,0.7083333333333334
id,nl,0.6891025641025641
id,pl,0.6634615384615384
id,pt,0.7019230769230769
id,ro,0.6538461538461539
