lang_a,lang_b,clcs
fi,pl,0.7019230769230769
fi,pt,0.7083333333333334
fi,ro,0.717948717948718
fi,ru,0.6698717948717948
fi,sl,0.6987179487179487
fi,sr,0.6602564102564102
fi,sv,0.6955128205128205
fi,uk,0.6923076923076923
fi,zh,0.6602564102564102
fr,he,0.8525641025641025
fr,hi,0.7532051282051282
fr,hr,0.8141025641025641
fr,hu,0.7467948717948718
fr,id,0.842948717948718
fr,it,0.8525641025641025
fr,lv,0.6666666666666666
fr,nl,0.8878205128205128
fr,pl,0.8397435897435898
fr,pt,0.875
fr,ro,0.8205128205128205
fr,ru,0.8269230769230769
fr,sl,0.7724358974358975
fr,sr,0.7532051282051282
fr,sv,0.7884615384615384
fr,uk,0.8044871794871795
fr,zh,0.7980769230769231
he,hi,0.7307692307692307
he,hr,0.7724358974358975
he,hu,0.7403846153846154
he,id,0.8141025641025641
he,it,0.8076923076923077
he,lv,0.6698717948717948
he,nl,0.8621794871794872
he,pl,0.8108974358974359
he,pt,0.8173076923076923
he,ro,0.8076923076923077
he,ru,0.8076923076923077
he,sl,0.7532051282051282
he,sr,0.7467948717948718
he,sv,0.7660256410256411
he,uk,0.7788461538461539
he,zh,0.8141025641025641
hi,hr,0.7147435897435898
hi,hu,0.625
hi,id,0.7435897435897436
hi,it,0.7211538461538461
hi,lv,0.6185897435897436
hi,nl,0.7435897435897436
hi,pl,0.7051282051282052
hi,pt,0.7307692307692307
hi,ro,0.7019230769230769
hi,ru,0.7243589743589743
hi,sl,0.6826923076923077
hi,sr,0.6602564102564102
hi,sv,0.6826923076923077
hi,uk,0.7532051282051282
hi,zh,0.6794871794871795
hr,hu,0.7275641025641025
hr,id,0.7532051282051282
hr,it,0.7756410256410257
hr,lv,0.6730769230769231
hr,nl,0.7756410256410257
hr,pl,0.7660256410256411
hr,pt,0.7980769230769231
hr,ro,0.7532051282051282
hr,ru,0.7532051282051282
hr,sl,0.782051282051282
hr,sr,0.717948717948718
hr,sv,0.7628205128205128
hr,uk,0.7243589743589743
hr,zh,0.7115384615384616
hu,id,0.75
hu,it,0.7435897435897436
hu,lv,0.7147435897435898
hu,nl,0.7628205128205128
hu,pl,0.7339743589743589
hu,pt,0.7275641025641025
hu,ro,0.7371794871794872
hu,ru,0.7532051282051282
hu,sl,0.7243589743589743
hu,sr,0.7147435897435898
hu,sv,0.7307692307692307
hu,uk,0.7243589743589743
hu,zh,0.7115384615384616
id,it,0.8333333333333334
id,lv,0.6891025641025641
id,nl,0.8685897435897436
id,pl,0.7980769230769231
id,pt,0.8365384615384616
id,ro,0.8269230769230769
id,ru,0.842948717948718
id,sl,0.7467948717948718
id,sr,0.6826923076923077
id,sv,0.7916666666666666
id,uk,0.8076923076923077
id,zh,0.8012820512820513
it,lv,0.6955128205128205
it,nl,0.8878205128205128
it,pl,0.8365384615384616
it,pt,0.875
it,ro,0.8461538461538461
it,ru,0.7980769230769231
it,sl,0.7788461538461539
it,sr,0.717948717948718
it,sv,0.7948717948717948
it,uk,0.7756410256410257
it,zh,0.7788461538461539
lv,nl,0.6923076923076923
lv,pl,0.6794871794871795
lv,pt,0.6891025641025641
lv,ro,0.6794871794871795
lv,ru,0.6762820512820513
lv,sl,0.6634615384615384
lv,sr,0.6474358974358975
lv,sv,0.6891025641025641
lv,uk,0.6794871794871795
lv,zh,0.6538461538461539
nl,pl,0.8621794871794872
nl,pt,0.8846153846153846
nl,ro,0.8365384615384616
nl,ru,0.8301282051282052
nl,sl,0.7564102564102564
nl,sr,0.7339743589743589
nl,sv,0.8076923076923077
nl,uk,0.8173076923076923
nl,zh,0.8108974358974359
pl,pt,0.8365384615384616
pl,ro,0.8301282051282052
pl,ru,0.7980769230769231
pl,sl,0.7435897435897436
pl,sr,0.7147435897435898
pl,sv,0.8141025641025641
pl,uk,0.7948717948717948
pl,zh,0.7916666666666666
pt,ro,0.8333333333333334
pt,ru,0.8012820512820513
pt,sl,0.7692307692307693
pt,sr,0.7275641025641025
pt,sv,0.782051282051282
pt,uk,0.7852564102564102
pt,zh,0.7980769230769231
ro,ru,0.7916666666666666
ro,sl,0.7371794871794872
ro,sr,0.7051282051282052
ro,sv,0.8044871794871795
ro,uk,0.8076923076923077
ro,zh,0.8076923076923077
ru,sl,0.7307692307692307
ru,sr,0.6891025641025641
ru,sv,0.7467948717948718
ru,uk,0.8012820512820513
ru,zh,0.7788461538461539
sl,sr,0.7115384615384616
sl,sv,0.7243589743589743
sl,uk,0.7115384615384616
sl,zh,0.6987179487179487
sr,sv,0.7019230769230769
sr,uk,0.6923076923076923
sr,zh,0.6666666666666666
sv,uk,0.7532051282051282
